Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
39,0,9,4,8484,3,3,3,0,0,89,2,1,1,2,2,10,1,0,0,3,2,1
32,0,7,4,9587,3,2,3,0,1,46,3,2,0,1,3,29,0,0,0,3,1,0
52,1,40,0,4694,4,4,3,0,1,33,1,1,5,2,3,99,0,0,0,2,3,1
45,0,9,2,6253,2,1,3,0,0,50,2,2,1,2,2,25,0,0,0,3,1,0
40,1,15,0,4296,4,3,4,1,0,33,3,2,0,3,3,32,0,0,0,1,2,1
47,0,2,4,9067,2,2,1,2,1,13,1,1,3,2,2,12,1,0,0,1,1,1
54,0,36,2,8330,3,1,3,1,0,98,5,2,0,2,2,58,0,0,1,3,2,0
52,1,14,1,11345,1,3,4,0,1,84,3,2,5,3,2,82,0,0,0,1,1,0
32,1,24,2,7559,4,3,3,0,0,32,5,1,5,1,2,59,0,0,0,3,1,1
46,1,4,4,9002,2,3,2,1,0,79,3,1,1,2,3,29,0,0,1,3,3,0
21,0,12,0,2040,3,3,3,1,0,14,4,2,1,3,3,59,0,0,0,3,2,1
43,0,33,0,5481,2,2,3,1,1,11,2,2,3,2,1,43,1,0,0,3,3,0
46,0,35,4,7462,2,4,3,1,0,57,3,1,1,1,1,90,0,0,0,2,4,0
26,0,10,1,7725,2,2,3,0,0,16,4,2,3,3,2,41,1,0,0,4,2,1
44,1,31,3,6868,3,1,3,1,1,23,3,0,0,1,1,58,0,0,0,3,2,0
34,0,9,4,8430,2,1,3,2,0,52,2,1,0,2,1,55,0,0,0,3,3,0
32,0,2,1,8687,4,3,3,0,0,59,4,2,1,3,1,7,0,0,0,3,3,0
45,1,13,2,7098,1,3,4,0,1,65,1,2,3,1,2,45,0,0,1,3,1,0
28,0,18,0,4009,2,3,4,0,1,41,2,1,0,1,2,33,0,0,0,1,1,0
48,0,3,2,8895,3,1,3,3,0,34,1,1,1,1,2,63,0,0,0,3,1,1
56,1,44,0,4842,2,2,3,1,1,74,1,2,0,3,3,87,1,0,0,3,3,1
53,1,28,1,8785,2,3,3,0,0,25,3,1,1,1,2,98,0,0,0,3,2,1
31,1,21,2,7788,2,2,1,2,0,5,4,2,2,2,2,71,0,0,1,1,1,0
20,0,2,3,5702,2,1,3,2,0,71,5,2,2,1,1,26,0,0,0,3,1,0
37,0,20,3,5508,4,2,3,2,0,44,4,1,1,3,2,98,0,0,0,2,3,1
54,1,10,0,4473,4,3,3,2,0,73,1,2,0,1,2,59,0,0,1,1,2,0
40,0,31,1,9003,3,3,2,1,1,13,4,2,3,1,3,110,0,0,1,2,1,1
38,1,30,1,9640,1,4,3,2,1,1,2,2,1,1,2,69,0,0,0,3,2,0
45,1,11,0,4198,3,3,3,2,1,61,5,1,5,3,2,70,0,0,0,3,2,1
23,1,8,3,6478,3,4,4,0,0,56,1,1,4,2,2,28,1,0,1,2,2,1
29,1,7,4,10537,1,4,3,1,0,3,2,1,2,3,2,12,0,0,0,2,1,0
35,1,13,2,8029,1,3,3,0,1,38,1,1,3,1,3,32,0,0,0,1,3,1
40,0,1,3,6043,1,1,3,0,0,70,4,1,0,3,3,65,1,0,0,3,1,1
44,1,30,1,8854,3,1,4,1,0,54,4,2,1,1,3,54,0,0,0,1,3,0
22,0,12,0,3953,3,4,3,1,0,52,1,0,2,1,3,21,0,0,0,1,1,0
57,1,12,3,6712,2,3,2,0,0,49,5,1,5,3,1,73,1,0,0,3,2,1
50,1,19,1,10663,1,2,3,0,0,37,3,0,2,2,2,48,0,0,1,3,1,0
28,0,8,0,4294,2,2,4,2,1,81,1,1,1,2,1,10,1,1,0,3,4,1
31,0,16,2,7105,4,3,2,1,0,79,2,1,0,2,1,83,0,0,1,3,2,1
49,0,10,0,5033,3,4,3,0,0,72,3,2,1,1,2,12,0,0,0,1,2,0
45,1,1,0,3488,2,3,4,0,0,71,3,1,0,1,1,17,0,0,1,1,2,0
48,0,9,0,3731,3,2,3,2,0,61,1,2,0,2,2,55,0,0,0,2,1,0
24,0,11,2,9187,4,2,3,1,0,1,2,2,5,2,1,73,0,0,0,3,3,1
59,1,23,4,9225,3,1,3,0,0,35,4,1,2,2,1,99,1,0,0,3,1,1
34,1,21,0,4354,2,4,4,1,0,9,2,1,2,1,2,70,0,0,0,2,1,0
24,0,9,3,6722,2,3,3,0,0,66,4,2,0,3,1,22,0,0,0,1,3,0
36,1,8,0,4817,4,1,4,1,1,66,3,1,1,1,3,80,0,0,0,3,1,0
23,0,8,0,3934,2,3,3,1,0,96,4,1,5,1,2,39,1,0,0,3,2,0
52,1,22,2,7385,2,3,4,0,0,83,2,2,5,2,2,62,0,0,0,3,2,0
31,1,5,0,4177,4,2,3,1,0,54,3,1,3,2,2,71,1,0,0,3,2,1
49,0,34,0,5635,2,3,4,1,0,34,4,1,0,2,2,69,1,0,0,3,2,1
25,1,5,2,8056,3,4,4,0,0,71,2,1,2,1,2,52,0,0,0,3,1,1
53,1,4,2,8833,3,3,3,1,0,61,3,2,4,2,1,8,0,0,0,3,3,0
26,0,16,0,4516,3,4,1,0,0,47,5,2,0,3,1,24,0,0,0,3,2,0
21,1,8,0,4010,1,1,3,0,1,20,5,0,0,1,2,38,0,0,0,4,3,0
38,0,9,3,6293,3,3,3,3,0,85,2,1,0,3,3,22,0,0,0,3,2,1
47,1,35,3,5911,4,1,2,2,1,97,2,1,1,2,2,85,0,0,0,4,2,1
59,0,44,0,3555,1,3,3,2,0,1,1,1,3,1,2,122,0,0,1,2,1,0
40,0,25,4,8060,4,3,3,0,1,92,4,1,4,2,1,66,0,0,0,1,2,0
35,1,8,4,10392,2,3,1,2,1,56,3,1,0,3,2,39,0,0,0,3,1,0
32,0,10,1,8149,1,2,3,0,1,14,2,1,2,2,3,62,0,0,0,1,1,0
42,0,18,1,7083,2,3,3,2,0,15,2,2,0,3,3,65,0,0,0,1,1,0
23,0,9,4,7867,3,2,2,0,1,70,2,2,3,1,2,47,0,0,0,4,3,0
32,0,2,4,9361,2,1,3,0,0,69,1,0,0,2,1,26,0,0,1,4,1,0
42,0,15,4,9053,3,3,3,1,0,23,2,1,0,1,1,84,0,0,0,3,2,1
33,0,2,1,7124,1,3,3,1,0,19,1,2,0,2,3,33,0,1,0,1,1,0
46,1,7,2,8440,2,2,3,0,0,16,2,1,2,1,1,59,0,0,1,4,3,0
59,1,28,2,6869,3,1,3,3,1,89,4,2,3,2,2,64,1,0,0,3,2,1
45,1,27,0,3066,2,3,3,0,1,31,2,1,0,3,2,49,0,0,0,3,1,1
23,0,4,4,8720,3,3,3,0,1,96,3,1,2,1,2,9,0,0,1,3,4,0
48,0,37,2,8991,2,2,3,0,0,26,2,2,2,2,2,102,0,0,0,2,1,0
35,0,11,4,9101,4,3,2,3,0,68,3,0,0,1,2,72,0,0,0,4,4,0
42,1,1,4,12196,3,2,3,0,1,31,3,1,1,2,2,68,0,1,0,3,3,1
20,1,6,4,7429,4,4,4,0,0,32,3,2,4,1,1,8,0,0,1,1,2,0
29,0,14,4,8204,4,3,3,1,0,31,3,1,4,2,2,22,0,0,0,3,1,1
45,0,28,4,6903,1,3,3,1,1,73,5,1,1,1,3,71,0,0,0,2,3,0
36,1,18,2,6635,4,4,3,2,0,92,3,0,6,3,2,24,0,0,1,1,3,1
57,1,37,3,5672,2,4,2,0,1,76,2,1,0,1,1,97,0,0,1,3,3,0
34,0,9,2,7821,4,3,3,2,0,12,4,0,1,2,2,31,0,0,0,3,1,1
27,1,19,1,7653,4,3,2,0,0,17,1,1,1,1,3,50,0,0,0,3,1,0
38,1,13,4,9315,3,3,2,1,0,70,2,2,0,2,3,92,0,0,1,1,1,0
36,1,14,4,8932,3,3,3,0,0,37,2,2,1,1,3,38,0,0,1,3,1,1
23,1,8,0,4910,2,3,3,1,1,39,1,2,2,1,2,43,0,0,0,3,2,0
36,0,24,0,5317,3,3,2,1,1,49,4,1,5,3,1,100,1,1,0,2,3,1
29,1,1,2,7030,3,3,3,3,0,65,3,1,1,1,1,7,0,0,0,2,3,0
46,1,8,4,9905,2,3,3,1,0,29,2,2,4,3,3,47,0,1,1,3,1,1
40,1,12,2,8210,2,3,1,3,0,86,1,1,3,2,3,46,0,0,0,3,1,1
40,0,5,4,8704,3,2,4,1,0,25,1,1,0,1,2,44,0,0,0,3,3,1
44,0,10,3,7182,4,3,3,0,1,34,2,1,0,2,2,11,1,0,0,3,1,1
41,1,27,0,4898,2,4,3,0,0,95,1,2,0,3,3,45,1,0,0,2,1,1
42,0,14,4,9913,3,3,4,1,0,14,2,2,4,2,1,62,1,0,0,3,2,1
56,1,34,4,7982,2,4,3,0,1,34,3,1,2,2,2,38,0,0,0,3,1,1
29,1,18,4,11379,2,3,1,0,1,64,2,1,2,3,2,75,0,0,0,2,1,1
20,0,1,4,10178,4,1,3,2,0,58,2,2,0,1,3,78,1,0,0,3,1,1
28,1,1,1,10610,3,2,3,0,0,85,1,1,0,1,2,32,0,0,1,2,1,0
30,1,17,4,9497,2,2,3,1,0,6,3,1,0,1,2,21,0,0,1,3,1,0
19,1,11,3,5517,3,4,3,0,0,52,1,2,1,1,2,90,0,0,0,3,1,0
55,0,43,0,2980,2,1,3,0,1,18,4,1,5,1,1,47,0,0,0,1,3,0
25,1,9,3,6529,3,2,2,0,0,28,2,1,0,3,1,81,0,0,0,3,3,1
51,0,38,0,4515,3,4,4,1,0,28,2,2,2,1,2,69,0,0,0,2,2,0
32,0,20,3,5976,2,3,3,2,0,30,4,0,0,2,3,80,0,0,0,3,1,1
22,0,14,1,6300,4,3,3,0,1,51,1,2,5,2,2,16,0,0,0,3,1,0
19,0,1,3,5880,2,3,4,0,0,1,5,0,0,2,2,73,0,0,1,3,2,1
23,1,1,2,9353,1,3,1,0,0,71,4,2,1,3,2,27,0,0,0,3,2,0
50,0,8,2,9090,3,3,1,0,0,91,2,1,3,2,2,42,0,0,0,3,2,1
33,1,20,1,5538,3,3,3,0,0,67,2,1,0,3,2,48,0,0,0,4,3,1
23,1,8,2,8354,3,1,3,0,0,79,2,2,3,3,1,81,0,0,0,4,1,1
46,1,8,2,6955,2,1,3,1,0,93,2,0,3,1,3,27,1,0,0,3,3,0
49,1,23,1,10909,2,3,3,1,1,87,2,1,0,1,2,29,0,0,0,3,1,0
19,1,10,4,8475,3,4,3,1,0,45,3,1,0,2,3,20,0,1,0,2,1,1
30,1,8,2,8996,4,3,3,0,0,31,3,2,1,2,1,23,0,0,0,1,4,1
59,1,20,2,7944,3,3,2,2,1,84,3,2,0,1,2,87,0,0,1,3,3,0
39,0,23,0,2920,2,3,3,0,1,10,1,2,0,2,3,38,0,0,0,1,3,0
35,0,13,4,10189,3,2,3,0,0,12,2,2,6,1,3,78,0,0,0,3,1,1
37,1,13,4,10417,3,4,4,4,0,72,1,1,0,3,3,32,1,0,0,3,1,1
34,1,6,0,4378,3,3,2,1,0,36,2,1,3,1,2,80,0,0,0,3,1,0
47,0,10,1,10695,2,4,1,0,0,54,2,1,3,1,3,75,0,0,0,3,1,0
36,0,19,1,6462,1,3,3,2,0,91,1,1,2,2,2,75,0,1,0,3,2,1
18,0,7,2,5475,2,2,2,0,0,89,2,1,1,3,1,30,0,0,0,3,2,0
38,1,9,4,8265,4,3,2,0,0,49,4,2,0,2,2,53,0,0,0,3,1,0
58,1,45,3,6167,4,3,3,0,0,43,2,1,2,2,1,95,0,0,1,3,1,1
47,1,17,3,4976,4,3,1,2,1,72,1,1,2,3,1,32,0,1,1,1,3,1
23,1,4,3,6032,1,3,2,1,0,12,1,1,1,1,2,62,0,0,0,3,2,0
43,0,9,1,6561,3,3,3,0,0,74,3,1,1,1,1,28,0,0,1,1,2,0
41,0,22,2,9807,4,3,3,0,0,18,1,0,4,2,1,100,0,0,0,3,4,1
58,1,40,2,6886,4,3,4,0,0,42,3,1,1,2,2,58,0,0,0,3,1,1
51,0,18,4,9292,3,3,1,0,0,56,1,1,1,1,2,44,1,0,0,3,1,1
50,0,29,0,6157,1,3,2,1,1,77,1,2,1,2,1,61,0,0,1,2,3,0
21,0,11,0,4974,3,2,3,2,0,31,1,2,1,1,1,53,0,0,1,2,2,0
45,1,1,4,7504,3,1,3,0,0,28,3,1,4,2,2,37,0,0,0,2,2,1
57,1,29,0,4240,3,3,4,2,1,42,2,1,0,1,1,48,0,1,0,1,1,0
21,0,7,3,5843,2,4,1,2,1,64,2,1,6,2,2,56,0,0,0,3,3,0
23,1,9,0,5095,3,1,4,2,0,77,3,1,4,2,1,17,0,0,0,1,3,0
59,1,50,4,13518,3,3,2,2,0,62,3,0,2,3,2,54,0,0,0,3,1,1
51,1,40,1,8272,2,3,2,2,0,87,2,2,1,3,2,87,0,0,0,1,1,0
46,0,28,4,10640,3,4,3,2,0,70,5,0,3,3,1,67,1,0,1,4,1,1
55,0,13,3,6142,4,2,3,0,0,72,2,1,0,3,1,86,0,0,1,3,1,1
43,1,9,4,10176,2,4,3,0,0,14,2,0,0,3,2,41,0,0,0,4,2,1
37,1,23,1,6469,3,4,4,0,0,49,3,1,5,3,1,40,1,0,1,3,2,1
47,1,14,0,3272,2,3,3,0,0,85,4,0,3,1,2,71,1,0,0,3,3,0
30,0,15,3,5966,2,4,2,1,0,80,1,1,4,2,2,45,0,0,0,3,3,0
38,0,18,2,7890,2,3,2,0,1,30,2,2,3,2,1,97,0,0,0,3,2,0
46,0,3,2,7366,3,3,3,0,0,76,1,0,4,1,2,7,0,0,0,3,3,0
52,1,11,4,10448,3,3,3,1,0,42,4,1,4,1,1,16,0,0,0,1,3,0
42,1,2,0,4152,3,2,3,1,0,39,2,2,0,2,3,53,0,0,0,3,1,0
35,0,5,3,6338,4,2,3,2,0,78,3,1,0,3,3,48,0,0,0,4,3,1
45,1,18,2,6878,4,3,4,0,0,12,3,1,5,3,2,76,1,0,0,3,2,1
55,0,24,0,4062,3,3,3,2,0,67,1,1,1,3,1,72,0,0,0,1,1,1
45,1,5,4,6809,2,3,3,1,0,39,4,1,0,3,1,47,0,0,0,3,2,1
43,0,18,4,9802,3,3,4,0,0,11,2,1,1,2,2,78,0,0,0,3,3,1
51,1,6,4,9174,2,4,3,3,1,64,2,2,1,2,3,22,0,0,0,2,1,1
46,1,19,1,10530,3,3,3,0,0,79,2,2,0,1,1,80,0,0,0,3,1,1
47,0,31,2,7682,2,3,4,0,0,85,2,0,0,3,3,75,0,0,0,3,2,1
46,0,20,3,6211,3,1,4,2,1,19,1,2,2,2,1,82,0,0,0,1,1,0
34,1,13,4,9073,2,3,3,0,1,68,1,2,1,1,2,33,0,0,0,3,3,0
53,1,44,1,6038,3,4,3,3,1,5,3,2,2,1,1,46,0,0,0,3,2,1
48,1,10,1,7381,3,3,3,2,0,86,2,1,4,2,1,44,1,0,0,1,2,1
37,1,28,0,3719,3,2,2,1,0,14,2,0,0,2,2,29,1,0,0,2,1,1
29,1,6,0,4003,2,2,3,0,1,72,2,1,2,1,2,71,0,0,0,1,2,0
53,0,8,3,5983,2,3,2,1,0,42,3,1,5,2,2,25,0,0,0,3,3,1
51,1,13,4,10321,2,2,3,2,0,93,2,2,0,2,2,85,0,1,0,3,2,0
22,1,1,0,6084,4,4,3,0,0,60,1,1,3,1,2,45,1,0,0,4,3,1
34,0,4,4,10634,2,3,3,1,0,6,2,1,5,1,2,30,0,0,0,2,2,1
28,0,10,2,8920,1,1,2,2,0,37,5,1,0,2,2,33,0,0,0,2,2,1
31,1,4,2,7417,2,2,4,2,0,22,2,2,0,2,2,20,0,0,0,4,3,1
44,0,17,3,5823,3,2,3,0,0,50,2,1,4,2,2,63,0,1,0,1,1,0
55,0,26,4,9193,2,3,4,2,1,3,2,1,1,1,1,73,1,0,0,2,4,1
47,1,12,1,8118,2,1,2,0,0,10,3,1,2,2,2,15,0,0,0,3,1,1
27,1,12,3,6900,4,2,2,0,1,56,3,1,4,1,2,79,0,0,1,1,3,1
28,1,3,2,7787,2,3,3,1,0,94,2,1,6,2,2,67,0,0,0,3,3,1
48,1,15,2,7885,2,3,3,1,1,20,4,2,0,2,2,40,0,0,1,4,1,0
28,1,6,0,4940,4,4,3,2,0,30,4,2,4,3,3,79,0,0,0,3,3,1
24,1,4,0,3797,1,3,3,0,0,12,2,2,3,1,3,61,0,0,0,2,1,0
53,1,6,0,5232,1,3,4,2,1,11,3,0,5,2,1,22,0,0,0,1,1,0
53,1,26,4,8407,1,2,3,0,0,36,1,2,1,3,3,32,0,0,0,3,2,0
26,1,15,0,4161,2,3,4,0,0,63,2,1,4,2,2,82,0,1,0,2,2,0
26,1,8,4,7910,1,3,3,1,0,22,4,2,1,1,2,68,0,0,0,3,1,0
30,1,1,1,5383,2,2,2,3,0,18,3,1,1,3,1,19,0,0,1,3,1,1
30,1,10,0,3512,3,3,2,0,0,73,4,2,0,2,1,45,0,0,0,3,2,0
41,0,12,3,6488,3,3,3,0,0,45,4,2,0,2,3,53,1,0,0,3,2,1
46,1,10,1,9137,3,2,2,1,0,14,2,1,4,2,2,72,0,0,1,2,1,1
47,1,7,0,4697,4,4,4,1,0,77,2,1,4,2,1,74,0,0,0,3,2,1
57,1,45,4,9421,2,3,3,1,1,26,3,2,3,2,2,56,0,0,0,3,1,0
57,0,1,4,8172,2,2,3,0,1,34,2,1,5,1,2,27,0,0,0,1,1,1
56,1,16,3,5340,2,2,3,1,0,14,3,0,5,1,2,55,0,0,0,3,2,1
42,1,9,4,6445,2,3,3,0,0,68,2,1,4,2,2,77,0,0,0,2,2,1
38,0,20,4,10504,3,1,3,1,0,6,3,2,0,3,3,21,0,0,0,3,2,0
20,0,11,4,6453,4,4,3,1,0,22,2,1,0,2,2,85,0,1,0,2,2,0
26,1,16,4,12316,1,3,4,0,1,20,1,1,2,1,2,80,0,1,0,2,1,0
33,1,25,0,4784,3,4,3,0,0,93,2,0,3,2,3,39,0,0,0,3,1,1
37,0,12,0,4492,4,2,3,1,0,18,1,1,0,1,2,62,0,0,0,2,1,0
38,1,7,1,9797,3,3,2,0,0,68,3,0,0,1,2,69,0,0,0,3,1,0
56,1,18,0,4561,2,2,2,0,0,95,2,1,1,3,1,67,1,0,0,4,1,1
52,1,40,2,9111,3,2,3,2,0,5,4,1,5,2,2,104,0,0,0,3,2,1
58,0,34,4,9123,3,3,4,1,0,72,2,2,1,2,1,97,0,0,1,2,2,1
52,1,22,3,5395,3,3,3,1,0,10,3,1,1,2,2,52,1,0,0,2,1,1
38,1,20,4,10733,4,3,3,1,1,16,1,1,1,2,1,74,0,0,0,3,3,1
49,1,23,3,6353,2,4,3,0,0,28,3,2,0,2,2,33,0,0,0,2,1,0
27,1,19,2,9108,1,3,3,0,0,86,2,0,1,2,2,77,0,0,0,3,3,0
41,1,23,0,4408,2,2,3,0,0,25,2,1,5,3,2,27,0,0,0,3,1,1
38,0,8,0,4551,1,3,1,0,0,49,1,1,1,3,2,44,0,0,1,1,3,1
45,1,33,2,7559,1,2,4,1,1,84,2,1,3,1,2,49,0,0,0,2,1,0
36,0,3,4,6928,4,3,3,1,1,99,1,1,0,3,2,49,0,0,1,3,2,1
31,1,21,1,4610,1,2,3,0,1,54,1,2,4,3,1,30,0,0,1,1,3,1
28,0,1,0,4655,4,4,1,0,0,65,3,1,3,3,3,23,0,0,0,2,2,0
59,1,42,4,7550,3,3,2,0,0,62,2,1,4,1,2,102,0,0,0,3,3,1
24,0,4,1,8725,3,3,4,2,0,69,2,1,3,2,2,51,1,0,0,2,2,0
49,1,17,2,7033,3,1,3,2,0,71,2,1,3,3,1,75,0,0,0,1,2,0
39,1,24,4,7190,3,2,3,2,0,88,3,2,4,2,3,66,0,0,0,1,2,1
35,0,3,0,4607,2,3,3,2,1,95,1,1,4,3,1,71,0,0,0,4,1,1
45,1,2,0,3883,2,3,3,3,0,39,1,2,1,3,3,56,0,0,1,1,2,0
57,0,32,4,10404,3,3,3,2,1,19,1,2,2,3,2,100,0,0,0,3,1,0
37,0,15,1,8559,2,1,2,0,1,3,3,0,3,2,3,28,1,0,0,1,2,1
35,0,3,3,6779,4,2,3,0,0,76,3,2,3,1,2,66,1,0,0,3,1,0
25,0,14,1,3933,3,3,3,2,1,67,1,0,1,1,3,82,1,0,0,3,1,1
38,1,30,4,7634,2,3,3,1,0,26,4,1,3,2,1,74,0,0,0,2,1,1
19,0,6,3,5112,2,1,4,3,0,59,3,2,0,1,2,26,0,0,0,3,1,0
43,0,15,2,8123,3,2,3,0,0,84,1,1,5,1,2,32,0,0,1,2,3,0
50,1,4,1,10471,3,3,4,3,1,51,3,2,0,2,1,27,0,0,1,1,2,0
51,1,12,1,9829,2,3,3,0,0,16,1,1,1,2,1,82,0,0,0,3,2,1
29,1,2,2,9693,4,4,1,2,1,87,3,2,2,1,2,26,0,0,0,2,3,0
43,1,14,1,9986,1,2,4,1,0,81,3,1,2,2,2,24,0,0,0,4,2,0
18,1,9,4,10646,1,2,3,1,1,71,3,0,1,2,1,12,0,0,0,2,2,0
59,1,12,3,4961,3,3,4,1,0,63,5,1,5,1,2,40,0,0,0,3,2,1
47,1,18,2,7866,3,4,3,1,1,49,4,1,1,1,2,59,1,0,0,2,1,0
31,0,6,3,6206,1,2,3,0,0,68,4,0,2,1,3,36,0,0,0,3,1,0
40,1,12,2,7473,2,3,3,1,1,81,3,1,5,1,2,27,0,1,1,3,3,0
42,0,27,2,8530,3,3,2,0,0,27,3,1,2,2,3,66,0,1,0,3,1,1
45,1,25,3,6499,3,1,3,2,0,45,2,2,1,2,3,29,1,0,0,1,1,0
20,1,9,2,7045,3,1,3,2,0,70,3,0,5,3,3,22,0,0,0,1,1,1
49,0,3,1,4528,3,3,3,0,0,87,3,2,0,1,3,45,0,0,0,3,2,0
41,0,14,0,3505,4,3,3,2,0,45,2,1,1,3,2,84,0,0,0,1,3,1
34,0,12,0,4220,3,3,2,0,0,97,1,0,2,1,1,39,1,0,0,4,1,1
31,0,23,0,3680,2,3,4,0,0,44,3,2,3,1,2,85,0,0,1,1,4,0
44,0,31,3,6001,2,1,4,1,0,26,2,1,0,3,3,106,1,0,0,4,1,1
30,0,2,2,9121,1,3,3,0,1,64,3,2,0,1,1,25,0,0,0,3,3,0
25,1,1,2,8176,2,3,3,2,0,40,3,2,0,1,3,78,0,0,0,2,1,0
36,0,11,4,10466,2,4,4,1,0,66,1,1,1,2,3,28,0,0,0,3,1,1
41,1,27,1,12060,3,3,3,0,1,91,1,0,0,1,2,28,0,0,1,3,3,1
32,0,13,0,3766,3,3,2,0,1,53,3,2,3,1,2,47,0,0,0,3,2,0
44,1,36,3,5726,1,1,4,1,0,60,2,1,1,2,3,107,0,0,0,3,1,0
46,0,19,4,7624,3,4,3,0,0,64,4,1,2,1,3,98,0,0,0,1,1,0
28,0,5,4,7737,4,2,3,1,0,30,4,2,5,1,2,56,0,0,0,3,2,1
26,1,12,1,5056,4,3,3,3,1,80,2,0,0,2,1,91,1,1,0,1,2,1
51,1,8,3,6106,2,3,4,0,0,45,1,1,1,2,1,76,0,0,1,2,1,0
58,0,36,1,9212,3,3,4,0,1,40,1,2,0,1,2,40,0,0,0,3,3,0
57,0,3,4,9101,2,3,2,0,0,38,1,0,0,2,2,69,0,0,0,3,4,0
45,0,22,0,5172,4,2,3,0,0,91,3,0,2,3,2,25,0,0,0,3,1,1
31,0,15,3,5734,2,3,3,0,0,24,2,0,1,1,3,17,1,0,0,1,2,1
33,0,4,3,6129,3,3,4,2,1,77,2,1,4,1,2,6,0,0,0,3,4,0
21,1,1,2,7666,1,1,1,0,0,66,3,1,0,2,2,42,0,1,0,3,1,0
48,0,29,0,3416,1,3,2,0,0,15,1,2,4,3,2,37,0,1,0,1,1,1
27,1,19,1,12310,2,3,3,2,0,21,2,1,0,2,2,50,0,0,0,3,1,1
45,0,24,1,7127,4,4,3,1,1,75,2,2,4,1,3,93,1,0,0,1,1,0
47,0,34,0,5091,2,3,3,1,0,17,3,1,3,1,1,68,0,0,0,2,1,0
56,0,15,3,6526,3,3,2,2,1,37,1,1,2,3,2,30,0,0,0,3,1,1
33,0,8,1,5620,2,2,3,0,1,85,2,2,5,2,3,50,1,0,0,3,1,1
51,0,19,2,9232,2,4,3,4,0,78,4,1,2,2,2,53,0,0,0,1,1,1
50,1,5,0,4722,4,2,4,0,1,76,1,2,0,2,2,25,0,1,0,4,4,0
24,1,2,2,7403,1,3,1,2,0,71,2,2,4,1,2,18,0,0,0,3,1,0
47,1,34,2,10175,1,3,3,0,1,71,3,1,1,1,2,63,1,0,0,3,4,0
28,1,14,3,6062,3,1,3,2,1,31,2,0,1,1,2,89,0,0,0,4,1,0
53,0,37,4,11810,2,1,1,2,1,3,3,1,1,2,3,39,0,0,0,3,1,0
45,1,12,2,9337,4,2,3,0,0,14,4,0,0,2,1,58,0,0,0,2,2,1
35,1,8,1,9352,3,4,3,2,0,67,1,1,0,1,2,72,0,0,0,2,2,0
41,1,26,3,5771,3,2,3,1,0,38,1,2,0,2,2,46,0,0,0,3,1,0
42,0,1,4,9837,4,4,3,2,0,85,4,2,0,3,2,7,1,0,0,3,1,1
23,1,13,4,10724,2,3,2,1,0,75,4,1,4,1,2,80,0,0,0,3,1,0
41,0,30,0,4685,1,4,3,0,0,22,2,1,3,3,2,108,0,0,0,3,2,0
45,0,32,4,11422,3,2,3,2,0,60,1,2,0,3,2,63,0,0,0,3,3,1
37,1,13,1,11060,2,3,3,0,0,19,5,0,5,2,2,60,0,0,0,2,1,1
27,0,6,2,8617,3,3,2,2,0,97,4,1,1,3,2,72,0,0,0,3,2,1
46,1,21,3,6235,1,4,2,0,0,38,1,2,0,2,2,55,0,0,0,3,3,0
24,0,12,3,5931,3,4,4,1,0,94,3,2,3,2,2,81,0,0,0,3,3,0
57,1,15,2,6200,2,3,4,3,1,26,1,0,3,2,3,74,0,0,1,3,2,1
32,1,2,0,5049,3,3,4,3,0,93,2,1,3,1,2,57,0,0,0,2,1,1
37,1,21,0,3934,1,2,4,2,0,94,5,1,0,2,1,87,0,0,1,2,3,1
47,1,36,2,7982,1,4,3,1,1,28,4,2,3,1,1,65,0,0,0,3,1,0
48,0,37,1,5388,3,1,2,0,0,26,2,2,0,3,1,95,1,0,1,3,3,0
23,1,14,0,3790,3,1,3,0,0,50,3,0,3,2,1,47,1,0,0,2,2,1
35,1,25,4,10273,3,4,3,0,0,41,5,2,2,2,1,102,1,0,0,2,1,1
40,0,17,3,6096,2,4,3,2,1,54,5,1,3,1,3,33,1,0,1,4,4,1
25,0,8,2,8744,2,2,4,0,0,8,3,1,6,2,2,77,0,0,0,1,1,0
48,0,15,4,7387,4,3,3,0,1,26,2,1,0,1,3,78,1,0,0,3,2,1
42,1,3,0,5414,1,4,3,3,0,17,2,2,2,3,2,13,1,0,0,3,2,1
52,1,33,2,6936,3,2,3,1,0,11,3,0,0,2,2,92,0,0,0,3,1,1
47,1,38,4,9179,3,3,3,1,1,92,3,2,1,1,2,114,0,0,0,1,2,0
50,0,33,2,7865,2,3,3,0,0,84,1,2,0,2,1,58,0,0,0,2,2,0
26,0,16,3,5177,3,3,1,1,0,46,4,1,0,1,2,28,0,0,0,4,2,1
51,1,11,0,4141,2,3,3,1,0,25,3,1,1,3,3,89,0,0,0,1,4,1
19,0,1,1,7140,1,4,1,0,0,51,4,1,1,1,2,33,0,0,0,3,3,0
54,0,13,3,5470,1,3,3,0,0,33,1,1,1,1,2,80,0,0,0,2,2,0
28,1,9,4,9141,3,2,2,1,0,80,3,2,1,1,3,79,0,0,1,1,3,0
57,0,5,0,4017,2,2,1,0,0,59,3,2,2,1,1,34,0,0,0,1,3,0
